"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,20120105,855,0.000,,20.0,0.0,6.1,C,NW,1,,,8.9,7.2,1.015,88,,,
DAVIS.T,20120106,846,0.000,,16.1,0.0,7.2,PC,SE,2,,,8.3,7.2,1.523,84,,,
DAVIS.T,20120107,825,0.000,,18.9,1.7,12.2,PC,NW,7,,,8.3,7.2,2.284,93,,,
DAVIS.T,20120108,840,0.000,,17.8,5.6,9.4,PC,N,1,,,8.3,7.2,11.42,91,,,
DAVIS.T,20120109,847,0.000,,18.9,-0.6,3.9,C,S,1,,,8.9,7.2,6.345,94,,,
DAVIS.T,20120110,839,0.000,,17.8,0.6,3.9,PC,E,1,,,8.9,7.2,1.015,93,,,
DAVIS.T,20120111,855,0.000,,18.3,0.0,7.2,C,N,1,,,8.9,7.8,2.792,99,,,
DAVIS.T,20120112,855,0.000,,18.9,-0.6,7.2,C,N,1,,,8.9,7.2,3.046,101,,,
DAVIS.T,20120113,855,0.000,,19.4,-1.7,5.6,C,N,2,,,8.9,7.2,3.807,101,,,
DAVIS.T,20120114,855,0.000,,18.9,-1.1,5.0,C,N,1,,,10.6,6.1,1.777,100,,,
DAVIS.T,20120115,855,0.000,,12.8,1.1,8.9,PC,S,7,,,8.9,7.2,2.284,97,,,
DAVIS.T,20120116,855,0.000,,10.6,-3.9,3.9,C,NW,3,,,9.4,7.8,3.807,108,,,
DAVIS.T,20120117,851,0.000,,11.7,-6.1,-0.6,PC,NE,1,,,7.8,3.9,2.792,102,,,
DAVIS.T,20120118,855,0.000,,13.9,-1.7,3.3,PC,S,2,,,9.4,3.9,1.777,100,,,
DAVIS.T,20120119,850,0.000,,8.3,1.7,4.4,CY,SE,2,,,7.2,5.0,2.538,16,,,
DAVIS.T,20120120,842,3.553,,12.2,4.4,6.7,CY,SE,1,,,8.9,6.1,0.761,16,,,
DAVIS.T,20120121,810,31.98,,13.9,5.6,9.4,PC,SW,6,,,10.6,7.2,4.822,117,,,
DAVIS.T,20120122,855,0.000,,10.0,3.3,6.7,CY,SE,2,,,8.3,7.2,2.031,26,,,
DAVIS.T,20120123,850,40.60,,13.9,5.6,6.1,R,N,5,,,10.0,7.2,0.000,85,,,
DAVIS.T,20120124,830,1.015,,13.3,3.3,5.0,PC,NE,1,,,10.6,6.7,1.523,97,,,
DAVIS.T,20120125,800,0.000,,15.6,5.0,8.9,PC,N,1,,,11.7,6.7,1.269,128,,,
DAVIS.T,20120126,855,0.254,,18.9,6.1,12.8,CY,SE,3,,,12.8,8.3,1.269,86,,,
DAVIS.T,20120127,840,0.000,,16.7,8.3,9.4,C,NW,9,,,11.1,9.4,2.284,149,,,
DAVIS.T,20120128,840,0.000,,16.7,1.7,5.6,C,N,1,,,11.1,7.2,6.091,147,,,
DAVIS.T,20120129,835,0.000,,18.9,3.3,6.1,PC,N,1,,,11.7,7.2,1.777,132,,,
DAVIS.T,20120130,2359,0.000,,15.6,4.4,8.9,PC,NW,1,,,10.0,8.3,1.777,96,,,
DAVIS.T,20120131,2359,0.761,,15.6,1.7,,,,,,,10.6,7.8,1.777,96,,,
DAVIS.T,20120201,815,0.254,,15.6,6.1,8.3,PC,S,3,,,11.7,7.8,1.777,129,,,
DAVIS.T,20120202,855,0.000,,18.3,6.7,11.7,C,N,8,,,12.2,8.9,2.031,143,,,
DAVIS.T,20120203,855,0.000,,16.1,0.6,3.9,C,N,1,,,12.2,7.8,5.076,150,,,
DAVIS.T,20120204,720,0.000,,17.8,2.8,2.8,C,N,1,,,12.2,7.8,2.538,156,,,
DAVIS.T,20120205,835,0.000,,18.3,2.2,7.2,PC,N,2,,,12.2,7.8,3.046,155,,,
DAVIS.T,20120206,745,0.000,,17.2,3.3,7.8,PC,N,2,,,11.7,7.8,2.792,108,,,
DAVIS.T,20120207,855,8.883,,12.8,7.8,8.9,R,N,3,,,11.1,8.3,2.284,45,,,
DAVIS.T,20120208,810,1.777,,17.8,7.2,8.3,C,N,2,,,13.3,10.0,0.254,157,,,
DAVIS.T,20120209,845,0.254,,18.9,5.0,8.3,C,W,0,,,13.9,9.4,2.792,153,,,
DAVIS.T,20120210,800,0.000,,18.3,5.6,9.4,PC,SE,0,,,13.3,9.4,1.777,117,,,
DAVIS.T,20120211,855,0.000,,16.1,7.8,9.4,CY,NW,2,,,13.3,10.0,1.777,73,,,
DAVIS.T,20120212,855,0.254,,16.1,3.3,8.9,C,N,2,,,12.8,9.4,2.031,87,,,
DAVIS.T,20120213,830,1.523,,12.8,2.8,7.8,R,S,2,,,12.2,9.4,1.777,92,,,
DAVIS.T,20120214,820,0.000,,16.1,2.8,5.0,C,0,0,,,12.2,8.3,1.523,149,,,
DAVIS.T,20120215,830,0.000,,13.9,5.6,7.2,C,N,9,,,11.7,7.8,4.061,165,,,
DAVIS.T,20120216,815,0.000,,18.3,8.3,8.9,PC,NW,7,,,12.8,8.3,7.868,165,,,
DAVIS.T,20120217,800,0.000,,19.4,2.2,4.4,C,NW,0,,,14.4,8.3,4.569,159,,,
DAVIS.T,20120218,810,0.000,,15.0,4.4,6.1,F+,SW,2,,,13.3,8.9,2.792,100,,,
DAVIS.T,20120219,855,0.000,,15.6,3.9,7.8,CY,N,2,,,13.9,9.4,2.538,154,,,
DAVIS.T,20120220,855,0.508,,14.4,6.1,8.9,R,W,3,,,13.3,9.4,3.300,122,,,
DAVIS.T,20120221,830,0.000,,21.1,3.9,7.8,PC,SW,1,,,15.0,10.0,2.538,152,,,
DAVIS.T,20120222,835,0.000,,23.9,6.1,7.8,PC,SE,0,,,16.1,9.4,2.792,161,,,
DAVIS.T,20120223,855,0.000,,21.7,6.1,15.0,PC,N,11,,,16.7,11.1,6.345,188,,,
DAVIS.T,20120224,835,0.000,,22.2,7.2,10.0,C,N,2,,,18.3,12.8,18.52,188,,,
DAVIS.T,20120225,855,0.000,,16.7,5.6,7.8,C,NW,4,,,16.1,12.8,7.107,187,,,
DAVIS.T,20120226,850,0.000,,16.7,5.6,6.1,C,NW,5,,,15.6,11.1,7.614,174,,,
DAVIS.T,20120227,2359,0.000,,14.4,-1.7,5.6,C,N,3,,,13.3,11.1,4.569,194,,,
DAVIS.T,20120228,2359,0.000,,12.8,1.1,,,,,,,13.3,11.1,3.046,162,,,
DAVIS.T,20120229,855,8.629,,12.2,5.6,8.9,CY,S,2,,,12.8,10.0,6.091,108,,,
DAVIS.T,20120301,800,0.000,,16.1,6.7,8.3,CY,S,6,,,13.9,9.4,2.031,168,,,
DAVIS.T,20120302,845,0.000,,17.8,6.1,9.4,PC,N,7,,,13.9,8.9,3.807,205,,,
DAVIS.T,20120303,855,0.000,,21.1,1.1,4.4,C,N,1,,,16.1,8.9,5.584,211,,,
DAVIS.T,20120304,855,0.000,,23.9,4.4,7.8,C,N,4,,,17.8,8.9,3.046,213,,,
DAVIS.T,20120305,825,0.000,,25.0,4.4,7.8,C,NW,1,,,18.3,11.1,3.807,212,,,
DAVIS.T,20120306,855,0.000,,14.4,7.2,7.8,C,W,6,,,16.1,12.2,6.853,220,,,
DAVIS.T,20120307,855,0.000,,18.3,4.4,6.7,C,N,9,,,15.0,10.6,10.40,226,,,
DAVIS.T,20120308,830,0.000,,20.6,1.7,7.2,C,SE,2,,,17.2,10.6,7.868,223,,,
DAVIS.T,20120309,805,0.000,,23.3,2.8,7.2,C,N,3,,,18.3,10.6,3.807,224,,,
DAVIS.T,20120310,855,0.000,,21.7,2.8,7.8,PC,SE,4,,,18.3,11.7,6.345,211,,,
DAVIS.T,20120311,855,0.254,,17.8,8.3,9.4,PC,S,2,,,16.1,12.2,5.584,112,,,
DAVIS.T,20120312,800,0.000,,17.8,1.7,6.1,C,SE,2,,,16.7,11.1,3.300,205,,,
DAVIS.T,20120313,815,2.284,,12.8,6.7,10.6,R,S,4,,,14.4,11.1,4.315,55,,,
DAVIS.T,20120314,846,24.61,,13.9,10.6,11.7,R,SE,3,,,13.9,12.8,0.761,45,,,
DAVIS.T,20120315,730,6.345,,15.6,11.7,12.8,CY,SE,2,,,15.0,12.8,0.000,65,,,
DAVIS.T,20120316,848,1.269,,14.4,11.7,12.8,R,S,3,,,14.4,13.3,1.015,47,,,
DAVIS.T,20120317,830,12.94,,11.1,4.4,7.2,CY,NW,2,,,12.8,10.6,1.015,107,,,
DAVIS.T,20120318,825,1.269,,13.9,2.8,8.3,PC,W,1,,,13.9,9.4,1.523,224,,,
DAVIS.T,20120319,822,0.000,,12.2,1.1,5.0,PC,NE,1,,,13.3,8.9,3.300,174,,,
DAVIS.T,20120320,820,0.000,,17.8,5.0,10.0,CY,0,0,,,16.1,8.9,2.284,186,,,
DAVIS.T,20120321,805,0.000,,21.1,8.3,12.2,PC,N,1,,,18.9,11.1,2.792,225,,,
DAVIS.T,20120322,802,0.000,,18.3,10.6,12.2,PC,SW,2,,,18.9,12.8,4.822,233,,,
DAVIS.T,20120323,845,0.000,,16.7,3.3,8.9,CY,S,3,,,17.8,12.2,6.091,236,,,
DAVIS.T,20120324,800,0.000,,11.1,8.3,8.9,CY,S,1,,,13.9,12.2,4.315,49,,,
DAVIS.T,20120325,805,20.30,,14.4,5.0,6.7,R,NE,0,,,15.0,10.6,3.046,157,,,
DAVIS.T,20120326,730,0.000,,15.6,3.9,7.8,PC,SW,3,,,15.0,10.6,1.523,200,,,
DAVIS.T,20120327,814,1.523,,12.2,7.8,9.4,R,SE,3,,,12.8,10.6,3.046,48,,,
DAVIS.T,20120328,2359,31.21,,18.3,9.4,12.2,PC,SE,3,,,17.2,13.9,3.046,192,,,
DAVIS.T,20120329,2359,0.508,,16.1,6.7,,,,,,,16.7,13.9,6.853,112,,,
DAVIS.T,20120330,800,0.761,,19.4,11.1,13.9,PC,S,2,,,18.3,11.7,1.269,247,,,
DAVIS.T,20120331,815,0.254,,15.0,12.2,14.4,R,S,7,,,15.0,12.8,5.330,136,,,
DAVIS.T,20120401,815,3.553,,17.8,6.7,9.4,C,NW,4,,,17.2,10.6,2.284,282,,,
DAVIS.T,20120402,805,0.000,,20.0,6.7,11.1,PC,NW,4,,,17.2,10.6,0.508,242,,,
DAVIS.T,20120403,800,0.000,,21.7,7.8,11.1,PC,S,2,,,18.9,11.7,4.822,224,,,
DAVIS.T,20120404,805,0.254,,18.3,3.9,9.4,C,W,1,,,19.4,10.6,5.076,277,,,
DAVIS.T,20120405,805,0.000,,16.1,0.6,7.8,C,NW,2,,,18.9,12.2,6.599,282,,,
DAVIS.T,20120406,815,0.000,,17.8,1.1,6.1,C,N,2,,,19.4,12.2,4.822,293,,,
DAVIS.T,20120407,805,0.000,,21.1,2.2,7.8,PC,N,3,,,20.0,12.2,4.822,273,,,
DAVIS.T,20120408,830,0.000,,22.8,4.4,12.2,PC,N,4,,,21.1,12.8,4.569,256,,,
DAVIS.T,20120409,800,0.000,,22.2,5.6,11.7,PC,0,0,,,21.1,14.4,5.076,235,,,
DAVIS.T,20120410,800,0.000,,14.4,10.6,10.6,R,SE,2,,,17.2,15.0,5.584,69,,,
DAVIS.T,20120411,800,6.853,,16.7,9.4,10.6,PC,SE,1,,,17.2,13.9,0.254,221,,,
DAVIS.T,20120412,820,11.16,,16.1,8.3,10.6,PC,S,3,,,16.7,13.3,6.853,199,,,
DAVIS.T,20120413,810,21.82,,14.4,7.8,8.9,PC,S,2,,,16.1,12.8,4.822,191,,,
DAVIS.T,20120414,835,0.761,,19.4,6.7,10.6,C,NW,2,,,18.3,12.8,2.284,306,,,
DAVIS.T,20120415,830,0.000,,21.7,6.1,12.8,PC,E,1,,,21.1,12.2,4.569,301,,,
DAVIS.T,20120416,810,0.000,,23.3,7.8,12.8,PC,SE,3,,,21.1,13.3,5.584,274,,,
DAVIS.T,20120417,825,0.000,,22.8,8.3,15.0,PC,W,2,,,22.2,15.6,5.838,264,,,
DAVIS.T,20120418,757,0.000,,24.4,10.0,13.9,PC,NW,1,,,23.9,15.6,5.838,276,,,
DAVIS.T,20120419,815,0.000,,28.3,12.2,18.3,PC,N,2,,,26.1,16.7,6.091,303,,,
DAVIS.T,20120420,825,0.000,,32.8,16.7,21.1,C,N,6,,,28.3,18.9,8.883,313,,,
DAVIS.T,20120421,830,0.000,,33.3,13.3,22.2,C,N,3,,,30.0,20.6,7.614,311,,,
DAVIS.T,20120422,825,0.000,,32.8,14.4,20.6,C,N,1,,,31.1,22.2,7.614,313,,,
DAVIS.T,20120423,800,0.000,,25.6,13.3,17.8,PC,SW,2,,,29.4,22.8,8.883,312,,,
DAVIS.T,20120424,825,0.000,,24.4,13.3,17.8,PC,W,1,,,27.8,22.2,8.122,264,,,
DAVIS.T,20120425,2359,0.000,,21.1,13.3,16.1,R,SE,1,,,21.1,17.8,6.345,150,,,
DAVIS.T,20120426,2359,0.000,,18.9,8.3,,,,,,,21.7,17.8,7.107,277,,,
DAVIS.T,20120427,800,0.000,,23.3,6.7,13.3,C,NW,4,,,23.9,17.2,6.091,311,,,
DAVIS.T,20120428,840,0.000,,28.3,12.2,17.2,C,NW,7,,,25.6,17.2,7.614,321,,,
DAVIS.T,20120429,800,0.000,,31.1,12.2,18.9,C,N,5,,,27.8,18.3,9.645,321,,,
DAVIS.T,20120430,810,0.000,,31.1,12.8,17.8,PC,SW,3,,,28.3,20.0,9.137,300,,,
DAVIS.T,20120501,805,0.000,,23.9,8.9,17.8,PC,NW,4,,,27.8,21.1,8.629,321,,,
DAVIS.T,20120502,800,0.000,,23.9,7.2,12.2,C,NW,2,,,26.1,20.6,9.645,283,,,
DAVIS.T,20120503,2359,0.000,,18.3,10.0,12.8,CY,SW,4,,,23.3,20.0,7.868,184,,,
DAVIS.T,20120504,2359,0.000,,22.2,9.4,14.4,PC,SW,2,,,26.1,18.9,4.315,323,,,
DAVIS.T,20120505,800,0.000,,25.6,12.2,15.0,C,NW,10,,,25.0,18.9,8.376,338,,,
DAVIS.T,20120506,2359,0.000,,28.3,13.3,19.4,C,NW,8,,,23.3,20.0,16.49,320,,,
DAVIS.T,20120507,2359,0.000,,31.7,11.7,,,,,,,23.9,20.0,8.376,347,,,
DAVIS.T,20120508,800,0.000,,35.0,12.2,22.2,C,N,4,,,30.0,20.6,11.92,337,,,
DAVIS.T,20120509,2359,0.000,,31.7,10.6,18.3,C,SW,1,,,31.1,21.7,10.15,342,,,
DAVIS.T,20120510,2359,0.000,,30.0,11.7,20.0,C,NW,9,,,29.4,23.3,13.19,342,,,
DAVIS.T,20120511,2359,0.000,,32.2,13.9,23.3,C,NW,7,,,30.0,22.8,15.22,348,,,
DAVIS.T,20120512,800,0.000,,35.0,10.0,17.2,C,N,3,,,31.7,22.8,12.94,345,,,
DAVIS.T,20120513,800,0.000,,29.4,10.0,19.4,PC,SW,2,,,30.6,23.3,9.391,305,,,
DAVIS.T,20120514,800,0.000,,23.9,9.4,16.7,PC,SW,1,,,30.0,23.3,9.899,346,,,
DAVIS.T,20120515,710,0.000,,28.9,10.0,14.4,C,NW,1,,,31.1,22.8,8.122,330,,,
DAVIS.T,20120516,800,0.000,,30.0,10.6,17.8,C,NE,1,,,31.1,23.3,9.137,339,,,
DAVIS.T,20120517,815,0.000,,28.9,11.7,16.7,CY,S,2,,,30.0,23.9,9.137,289,,,
DAVIS.T,20120518,815,0.000,,30.6,9.4,20.6,PC,N,6,,,30.0,23.3,8.629,351,,,
DAVIS.T,20120519,820,0.000,,32.8,10.0,17.8,C,N,1,,,31.7,23.3,11.67,341,,,
DAVIS.T,20120520,800,0.000,,34.4,11.7,21.1,C,NE,2,,,32.8,23.9,9.391,331,,,
DAVIS.T,20120521,2359,0.000,,29.4,12.2,18.3,PC,S,3,,,32.2,25.0,9.899,334,,,
DAVIS.T,20120522,2359,0.000,,29.4,12.2,20.0,C,NE,1,,,32.8,25.6,10.66,345,,,
DAVIS.T,20120523,800,0.000,,28.9,11.7,19.4,C,N,2,,,32.2,25.6,9.899,303,,,
DAVIS.T,20120524,2359,0.000,,27.2,11.1,20.6,C,N,5,,,32.2,25.6,11.42,370,,,
DAVIS.T,20120525,2359,0.000,,20.0,9.4,16.1,CY,S,2,,,28.9,24.4,11.92,267,,,
DAVIS.T,20120526,800,0.000,,23.3,10.0,16.7,PC,S,2,,,28.9,23.3,6.345,307,,,
DAVIS.T,20120527,900,0.000,,26.7,8.9,13.3,PC,W,1,,,30.6,22.2,7.614,359,,,
DAVIS.T,20120528,800,0.000,,24.4,9.4,16.1,C,SE,2,,,30.0,22.2,7.107,368,,,
DAVIS.T,20120529,800,0.000,,30.0,8.9,14.4,C,N,3,,,30.6,22.8,9.137,368,,,
DAVIS.T,20120530,2359,0.000,,32.2,9.4,18.9,C,NW,1,,,27.8,23.3,7.614,368,,,
DAVIS.T,20120531,2359,0.000,,35.6,12.2,,,,,,,27.2,23.9,9.645,364,,,
DAVIS.T,20120601,800,0.000,,37.8,15.0,22.2,C,S,1,,,35.6,25.6,10.40,363,,,
DAVIS.T,20120602,800,0.000,,35.6,15.0,21.1,C,N,1,,,35.0,27.2,11.42,359,,,
DAVIS.T,20120603,800,0.000,,34.4,12.2,20.0,C,SW,2,,,34.4,27.2,12.18,351,,,
DAVIS.T,20120604,800,0.000,,22.2,13.9,16.7,CY,SW,4,,,28.3,27.2,10.91,163,,,
DAVIS.T,20120605,800,1.015,,22.8,8.9,15.0,PC,N,2,,,28.9,22.8,6.345,333,,,
DAVIS.T,20120606,800,0.000,,29.4,12.8,18.3,C,N,6,,,30.0,22.8,9.137,374,,,
DAVIS.T,20120607,800,0.000,,30.6,10.6,18.9,C,S,1,,,31.7,23.3,11.42,358,,,
DAVIS.T,20120608,800,0.000,,30.0,11.1,21.1,C,W,4,,,32.8,23.9,10.40,378,,,
DAVIS.T,20120609,800,0.000,,28.3,12.8,17.2,C,N,11,,,30.0,25.6,12.69,385,,,
DAVIS.T,20120610,800,0.000,,33.9,17.8,22.2,C,NW,13,,,31.7,25.0,22.33,384,,,
DAVIS.T,20120611,800,0.000,,37.2,15.0,25.0,C,NW,3,,,33.9,25.0,14.97,375,,,
DAVIS.T,20120612,800,0.000,,36.1,13.9,22.2,C,NE,1,,,35.0,25.6,11.16,366,,,
DAVIS.T,20120613,800,0.000,,35.0,13.9,21.1,C,N,1,,,35.6,27.2,12.43,364,,,
DAVIS.T,20120614,800,0.000,,35.0,13.9,22.2,C,N,4,,,35.6,28.3,10.66,368,,,
DAVIS.T,20120615,820,0.000,,37.8,13.3,25.6,C,NW,4,,,34.4,28.3,11.67,364,,,
DAVIS.T,20120616,800,0.000,,40.6,18.3,29.4,C,N,8,,,35.6,27.8,14.46,361,,,
DAVIS.T,20120617,800,0.000,,37.8,20.6,27.8,C,S,1,,,37.2,28.9,16.49,365,,,
DAVIS.T,20120618,830,0.000,,30.6,14.4,21.7,C,S,3,,,35.0,28.9,14.21,375,,,
DAVIS.T,20120619,820,0.000,,33.3,12.2,22.2,C,N,4,,,33.9,27.8,11.42,376,,,
DAVIS.T,20120620,850,0.000,,36.1,16.1,26.7,C,NW,7,,,35.6,27.8,13.70,375,,,
DAVIS.T,20120621,2359,0.000,,23.3,11.7,17.8,C,SW,5,,,32.8,27.8,11.92,367,,,
DAVIS.T,20120622,2359,0.000,,22.8,10.0,18.9,PC,SW,3,,,31.1,25.6,11.67,276,,,
DAVIS.T,20120623,800,0.000,,25.0,9.4,16.1,C,S,1,,,32.2,25.6,6.853,351,,,
DAVIS.T,20120624,2359,0.000,,24.4,8.3,16.1,C,SW,1,,,32.2,25.0,9.137,356,,,
DAVIS.T,20120625,2359,0.000,,23.9,9.4,17.2,C,S,1,,,32.2,25.0,9.645,345,,,
DAVIS.T,20120626,2359,0.000,,26.7,7.2,17.2,C,N,3,,,31.7,25.0,8.122,340,,,
DAVIS.T,20120627,830,0.000,,31.7,10.0,21.7,C,N,3,,,33.9,25.0,9.391,341,,,
DAVIS.T,20120628,855,0.000,,31.7,12.8,22.2,C,S,2,,,33.9,25.6,10.66,352,,,
DAVIS.T,20120629,810,0.000,,30.0,12.2,20.6,C,0,0,,,34.4,26.7,11.67,351,,,
DAVIS.T,20120630,800,0.000,,33.9,13.9,20.6,C,N,1,,,35.6,26.7,9.645,338,,,
DAVIS.T,20120701,800,0.000,,30.0,15.6,17.8,C,S,2,,,35.6,27.8,10.15,347,,,
DAVIS.T,20120702,800,0.000,,33.3,14.4,22.2,C,S,1,,,35.6,28.3,8.883,345,,,
DAVIS.T,20120703,800,0.000,,34.4,11.7,17.8,C,N,2,,,35.6,27.8,11.16,349,,,
DAVIS.T,20120704,800,0.000,,33.9,13.3,20.0,C,W,2,,,36.1,27.8,9.391,350,,,
DAVIS.T,20120705,800,0.000,,30.6,12.8,17.2,C,S,4,,,35.0,28.3,10.91,355,,,
DAVIS.T,20120706,800,0.000,,32.8,10.0,16.7,C,NW,3,,,35.0,27.2,10.15,352,,,
DAVIS.T,20120707,800,0.000,,37.8,13.3,22.2,C,N,1,,,36.7,27.2,9.137,352,,,
DAVIS.T,20120708,800,0.000,,36.7,13.3,22.2,C,NE,1,,,36.7,28.3,11.67,354,,,
DAVIS.T,20120709,800,0.000,,36.1,12.8,20.0,C,E,1,,,36.7,28.9,10.91,355,,,
DAVIS.T,20120710,800,0.000,,38.9,5.6,21.1,C,E,1,,,37.2,28.9,11.42,359,,,
DAVIS.T,20120711,800,0.000,,40.6,14.4,23.9,C,NW,2,,,37.8,28.9,10.15,357,,,
DAVIS.T,20120712,800,0.000,,38.9,15.6,23.9,C,N,1,,,38.3,30.0,12.18,346,,,
DAVIS.T,20120713,800,0.000,,29.4,12.8,18.9,C,SE,2,,,36.1,30.0,11.67,352,,,
DAVIS.T,20120714,800,0.000,,28.9,11.1,16.7,PC,NW,1,,,35.6,28.3,9.137,346,,,
DAVIS.T,20120715,800,0.000,,32.8,11.7,20.0,C,N,0,,,36.1,28.3,7.868,340,,,
DAVIS.T,20120716,800,0.000,,23.3,13.3,15.6,C,S,10,,,32.8,28.9,8.883,339,,,
DAVIS.T,20120717,800,0.000,,23.9,12.2,16.7,CY,SW,1,,,32.2,28.9,11.16,262,,,
DAVIS.T,20120718,800,0.000,,28.9,11.7,18.9,C,SW,0,,,32.8,28.3,10.66,337,,,
DAVIS.T,20120719,800,0.000,,30.6,13.3,18.9,PC,S,1,,,32.8,28.9,10.91,314,,,
DAVIS.T,20120720,800,0.000,,35.0,12.8,20.0,C,N,1,,,32.8,28.9,11.16,340,,,
DAVIS.T,20120721,800,0.000,,37.8,15.0,25.6,C,N,1,,,32.8,28.3,10.91,341,,,
DAVIS.T,20120722,800,0.000,,39.4,16.1,27.2,C,NW,1,,,32.2,28.3,10.40,333,,,
DAVIS.T,20120723,800,0.000,,31.7,16.7,21.1,PC,SE,3,,,32.2,28.3,10.40,336,,,
DAVIS.T,20120724,800,0.000,,33.3,12.8,20.0,C,S,2,,,32.2,28.3,10.66,346,,,
DAVIS.T,20120725,800,0.000,,32.8,12.2,19.4,C,S,1,,,32.8,28.3,10.40,336,,,
DAVIS.T,20120726,800,0.000,,31.7,11.1,17.8,C,W,1,,,32.8,28.3,10.40,332,,,
DAVIS.T,20120727,800,0.000,,31.1,11.7,17.2,C,W,0,,,32.8,28.3,10.66,337,,,
DAVIS.T,20120728,800,0.000,,31.7,11.1,17.2,C,0,0,,,32.8,28.3,10.91,338,,,
DAVIS.T,20120729,800,0.000,,33.3,11.1,18.9,C,N,1,,,32.8,27.8,10.91,339,,,
DAVIS.T,20120730,800,0.000,,37.2,12.2,20.0,C,N,1,,,32.8,28.3,10.40,335,,,
DAVIS.T,20120731,800,0.000,,36.7,15.0,22.8,C,N,2,,,32.8,28.3,10.40,335,,,
DAVIS.T,20120801,800,0.000,,36.7,12.8,18.9,C,SW,1,,,37.2,29.4,10.40,344,,,
DAVIS.T,20120802,800,0.000,,37.8,12.8,19.4,C,N,1,,,37.2,29.4,10.15,335,,,
DAVIS.T,20120803,800,0.000,,34.4,11.7,18.3,PC,NE,1,,,36.7,28.9,9.391,324,,,
DAVIS.T,20120804,800,0.000,,27.8,12.2,16.7,PC,W,1,,,32.8,28.9,6.345,206,,,
DAVIS.T,20120805,800,0.000,,31.7,11.1,17.8,C,NE,1,,,34.4,27.2,9.391,322,,,
DAVIS.T,20120806,800,0.000,,35.0,11.1,18.3,C,S,1,,,35.6,27.2,8.629,327,,,
DAVIS.T,20120807,800,0.000,,36.1,12.8,21.1,C,NW,3,,,36.1,27.2,8.376,325,,,
DAVIS.T,20120808,800,0.000,,38.3,11.1,18.9,C,NE,1,,,36.1,27.8,9.899,330,,,
DAVIS.T,20120809,800,0.000,,38.3,13.3,23.9,C,NE,1,,,37.2,28.3,8.376,324,,,
DAVIS.T,20120810,800,0.000,,40.0,13.9,25.0,C,NE,0,,,37.2,29.4,9.137,324,,,
DAVIS.T,20120811,800,0.000,,41.1,12.8,23.9,C,W,1,,,37.2,28.9,6.853,323,,,
DAVIS.T,20120812,800,0.000,,38.9,13.9,21.1,C,W,1,,,37.2,29.4,13.19,311,,,
DAVIS.T,20120813,800,0.000,,38.9,16.7,23.9,C,SW,1,,,37.8,30.0,11.16,300,,,
DAVIS.T,20120814,800,0.000,,36.1,16.7,22.8,PC,NW,0,,,37.2,30.6,9.645,266,,,
DAVIS.T,20120815,800,0.000,,35.6,17.2,20.6,PC,SE,2,,,37.8,31.1,10.40,300,,,
DAVIS.T,20120816,800,0.000,,37.2,13.9,20.6,C,NW,1,,,37.2,30.6,8.122,311,,,
DAVIS.T,20120817,800,0.000,,33.3,13.3,18.9,PC,SE,2,,,36.1,29.4,8.883,306,,,
DAVIS.T,20120818,800,0.000,,36.1,17.2,19.4,PC,E,1,,,36.7,29.4,8.883,292,,,
DAVIS.T,20120819,800,0.000,,33.9,12.2,18.9,C,E,1,,,36.1,29.4,9.391,307,,,
DAVIS.T,20120820,800,0.000,,34.4,13.3,19.4,C,SE,1,,,36.1,28.9,8.122,301,,,
DAVIS.T,20120821,800,0.000,,34.4,12.2,17.8,PC,E,1,,,36.1,28.3,9.137,312,,,
DAVIS.T,20120822,800,0.000,,33.3,11.7,17.8,C,NW,1,,,35.6,28.3,8.122,306,,,
DAVIS.T,20120823,800,0.000,,32.8,11.7,17.8,C,W,3,,,35.0,27.8,9.645,305,,,
DAVIS.T,20120824,800,0.000,,33.9,11.1,18.3,C,NW,3,,,34.4,27.2,10.40,309,,,
DAVIS.T,20120825,800,0.000,,29.4,10.6,17.2,C,N,1,,,33.3,27.2,8.122,295,,,
DAVIS.T,20120826,800,0.000,,26.1,12.2,16.1,C,SE,2,,,32.2,26.7,8.122,304,,,
DAVIS.T,20120827,800,0.000,,33.3,8.9,15.0,C,N,1,,,32.8,25.6,7.107,308,,,
DAVIS.T,20120828,800,0.000,,33.9,11.7,21.7,C,N,2,,,33.9,25.6,6.345,303,,,
DAVIS.T,20120829,800,0.000,,35.6,10.6,19.4,C,N,2,,,33.9,26.7,8.883,302,,,
DAVIS.T,20120830,800,0.000,,35.0,13.3,20.0,C,N,2,,,34.4,26.7,7.614,239,,,
DAVIS.T,20120831,800,0.000,,25.0,12.8,17.2,C,S,3,,,31.7,26.1,11.16,300,,,
DAVIS.T,20120901,845,0.000,,28.9,10.0,14.4,CY,NW,2,,,31.1,24.4,6.599,269,,,
DAVIS.T,20120902,800,0.000,,33.9,9.4,18.3,C,W,1,,,32.2,24.4,5.584,293,,,
DAVIS.T,20120903,800,0.000,,35.0,10.6,18.9,C,N,2,,,33.3,25.0,8.629,291,,,
DAVIS.T,20120904,800,0.000,,35.6,9.4,18.9,C,NW,1,,,33.3,25.6,7.614,290,,,
DAVIS.T,20120905,800,0.000,,32.2,10.6,16.1,PC,NW,1,,,31.1,25.6,7.868,200,,,
