Genotype,KRN,Year,Location,block,plot
Z015E0118,16,Y11,Curtiss,111,5563
Z015E0105,12,Y11,Curtiss,111,5564
Z015E0105,12,Y11,Curtiss,111,5564
Z015E0105,12,Y11,Curtiss,111,5564
Z015E0102,14,Y11,Curtiss,111,5565
Z015E0102,18,Y11,Curtiss,111,5565
Z015E0084,16,Y11,Curtiss,111,5566
Z015E0084,14,Y11,Curtiss,111,5566
Z015E0084,14,Y11,Curtiss,111,5566
Z015E0080,14,Y11,Curtiss,111,5567
Z015E0080,16,Y11,Curtiss,111,5567
Z015E0080,16,Y11,Curtiss,111,5567
Z015E0074,12,Y11,Curtiss,111,5568
Z015E0074,12,Y11,Curtiss,111,5568
Z015E0074,14,Y11,Curtiss,111,5568
Z015E0071,14,Y11,Curtiss,111,5569
Z015E0071,18,Y11,Curtiss,111,5569
Z015E0071,14,Y11,Curtiss,111,5569
Z015E0063,14,Y11,Curtiss,111,5570
Z015E0063,16,Y11,Curtiss,111,5570
Z015E0059,12,Y11,Curtiss,111,5571
Z015E0042,16,Y11,Curtiss,111,5572
Z015E0042,18,Y11,Curtiss,111,5572
Z015E0041,12,Y11,Curtiss,111,5573
Z015E0038,14,Y11,Curtiss,111,5574
Z015E0038,16,Y11,Curtiss,111,5574
Z015E0038,14,Y11,Curtiss,111,5574
Z015E0036,14,Y11,Curtiss,112,5575
Z015E0036,14,Y11,Curtiss,112,5575
Z015E0036,14,Y11,Curtiss,112,5575
Z015E0033,18,Y11,Curtiss,112,5576
Z015E0033,18,Y11,Curtiss,112,5576
Z015E0033,16,Y11,Curtiss,112,5576
Z015E0029,16,Y11,Curtiss,112,5577
Z015E0029,18,Y11,Curtiss,112,5577
Z015E0029,18,Y11,Curtiss,112,5577
Z015E0026,12,Y11,Curtiss,112,5578
Z015E0026,14,Y11,Curtiss,112,5578
Z015E0023,14,Y11,Curtiss,112,5579
Z015E0023,16,Y11,Curtiss,112,5579
Z015E0023,14,Y11,Curtiss,112,5579
Z015E0022,12,Y11,Curtiss,112,5580
Z015E0022,16,Y11,Curtiss,112,5580
Z015E0022,14,Y11,Curtiss,112,5580
Z015E0019,18,Y11,Curtiss,112,5581
Z015E0019,18,Y11,Curtiss,112,5581
Z015E0013,14,Y11,Curtiss,112,5582
B73,16,Y11,Curtiss,112,5583
B73,16,Y11,Curtiss,112,5583
B73,18,Y11,Curtiss,112,5583
Z014E0197,14,Y11,Curtiss,112,5584
Z014E0197,12,Y11,Curtiss,112,5584
Z014E0168,12,Y11,Curtiss,112,5585
Z014E0168,12,Y11,Curtiss,112,5585
Z014E0168,12,Y11,Curtiss,112,5585
Z014E0167,14,Y11,Curtiss,112,5586
Z014E0167,18,Y11,Curtiss,112,5586
Z014E0167,16,Y11,Curtiss,112,5586
Z014E0166,16,Y11,Curtiss,112,5587
Z014E0166,16,Y11,Curtiss,112,5587
Z014E0146,16,Y11,Curtiss,112,5589
Z014E0146,12,Y11,Curtiss,112,5589
Z014E0146,14,Y11,Curtiss,112,5589
Z014E0144,12,Y11,Curtiss,112,5590
Z014E0144,12,Y11,Curtiss,112,5590
Z014E0144,14,Y11,Curtiss,112,5590
Z014E0099,14,Y11,Curtiss,112,5591
Z014E0099,16,Y11,Curtiss,112,5591
Z014E0099,16,Y11,Curtiss,112,5591
Z014E0098,12,Y11,Curtiss,112,5592
Z014E0084,12,Y11,Curtiss,112,5593
Z014E0084,16,Y11,Curtiss,112,5593
Z014E0084,16,Y11,Curtiss,112,5593
Z014E0075,10,Y11,Curtiss,112,5594
Z014E0075,14,Y11,Curtiss,112,5594
Z014E0075,14,Y11,Curtiss,112,5594
