Env,DistB73,SS,NSS,TS,INBRED,10KW_Inbred,KC_Inbred,CD_Inbred,CL_Inbred,CW_Inbred,TKW_Inbred,10KW_B73,KC_B73,CD_B73,CL_B73,CW_B73,TKW_B73,10KW_Hyb,KC_Hyb,CD_Hyb,CL_Hyb,CW_Hyb,TKW_Hyb,10KW_bph,CD_bph,CL_bph,CW_bph,TKW_bph
03W,1.81448772,0.087,0.886,0.027,K148,1.68,90,20.43,112.876,14.08,15.12,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.2,477.875,28.976,153.554,35.86,152.92,0.360175439,3.380122807,3.796561403,2.508815789,34.35885965
03W,1.54419739,0.11,0.873,0.017,K4,1.85,214.0540541,22.045,143.04,16.05,39.6,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.1,631.047619,24.558,157.11,23.42,132.52,0.275175439,2.572622807,11.2854386,1.523815789,22.11885965
03W,1.53289784,0.01,0.98,0.01,K55,2.233333333,77.6119403,23.49666667,75.6,7.233333333,17.33333333,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.075,555.2845528,29.76,167.985,35,170.75,0.083508772,1.846789472,22.4345614,5.932149123,33.25219298
03W,1.84957904,0.033,0.965,0.002,K64,2.325,87.95698925,22.8525,104.7975,15.225,20.45,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.28,681.097561,29.176,207.264,42.78,223.4,0.037675439,2.168872807,7.835811403,1.936315789,31.69385965
03W,2.11453286,0.003,0.017,0.98,Ki11,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.78,576.1870504,29.672,180.732,41.02,160.18,.,.,.,.,.
03W,2.29141179,0.003,0.003,0.994,Ki14,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.8,530.9285714,28.996,175.364,39.6,148.66,.,.,.,.,.
03W,1.92368701,0.001,0.018,0.981,Ki2007,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.16,573.6075949,29.978,182.006,40.86,181.26,.,.,.,.,.
03W,2.0907411,0.005,0.002,0.993,Ki2021,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.62,399.8473282,30.838,165.498,36.74,104.76,.,.,.,.,.
03W,2.29141179,0.004,0.005,0.991,Ki21,2.2,129.8181818,20.78,116.454,10.74,28.56,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.74,535.8394161,25.84,172.97,29.28,146.82,0.100175439,3.205122807,2.007561403,4.178815789,27.63885965
03W,2.0907411,0.001,0.393,0.606,Ki3,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.8,487.4285714,31.558,159.696,37.6,136.48,.,.,.,.,.
03W,1.84957904,0.001,0.002,0.997,Ki43,1.35,80.74074074,21.3,110.64,9.75,10.9,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.6,416.5384615,27.678,164.542,27.12,108.3,0.525175439,2.945122807,4.914561403,4.673815789,36.46885965
03W,1.84957904,0.029,0.048,0.923,Ki44,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.38,689.7478992,30.69,192.814,44.16,164.16,.,.,.,.,.
03W,1.70474809,0.008,0.859,0.133,KY21,2.68,88.20895522,22.76,110.166,18.44,23.64,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.06,621.2418301,29.402,162.762,39.2,190.1,0.139824561,2.215122807,5.151561403,0.328815789,30.09885965
03W,2.40919483,0.011,0.732,0.257,Ky226,2.375,199.4736842,25.3875,127.565,27.675,47.375,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.72,660.7352941,29.37,175.742,34.94,179.72,0.012675439,0.901372807,3.547938597,4.288684211,18.23135965
03W,1.4929041,0.134,0.709,0.157,Ky228,2.12,175.6603774,21.708,141.858,19.8,37.24,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.75,594.2727273,25.155,170.6375,25.325,163.425,0.140175439,2.741122807,10.6944386,0.351184211,23.29885965
03W,1.81448772,0.001,0.99,0.009,L317,2.025,182.962963,22.35,146.53,21.7,37.05,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.02,696.8874172,27.576,199.782,40.84,210.46,0.187675439,2.420122807,13.0304386,1.301184211,23.39385965
03W,1.78058617,0.007,0.297,0.696,L578,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.6,628.5384615,26.946,168.81,27.32,163.42,.,.,.,.,.
03W,1.37512106,0.012,0.849,0.139,M14,2.12,347.4528302,23.378,145.336,16.58,73.66,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.88,667.0138889,27.222,178.586,31.18,192.1,0.140175439,1.906122807,12.4334386,1.258815789,5.088859649
03W,1.68527599,0.002,0.996,0.002,M162W,2.54,56.69291339,18.368,79.844,7.58,14.4,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.72,559.3382353,26.084,161.398,23.58,152.14,0.069824561,4.411122807,20.3125614,5.758815789,34.71885965
03W,2.02356108,0.012,0.404,0.584,M37W,2.033333333,68.19672134,21.79666667,83.91333333,9,13.86666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.84,607.6056338,27.68,173.848,32.06,172.56,0.183508772,2.696789472,18.27789474,5.048815789,34.98552631
03W,1.88594668,0.007,0.854,0.139,MEF156-55-2,1.9,104.4736842,16.4775,72.795,4.65,19.85,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.26,569.0184049,24.688,169.12,22.38,185.5,0.250175439,5.356372807,23.8370614,7.223815789,31.99385965
03W,2.29141179,0.001,0.998,0.001,MO17,2.96,213.6486486,19.21,162.382,16.2,63.24,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.64,610.3296703,26.186,198.012,33.8,222.16,0.279824561,3.990122807,20.9564386,1.448815789,10.29885965
03W,2.00372972,0.011,0.307,0.682,Mo18W,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.64,641.7424242,29.39,160.532,29.28,169.42,.,.,.,.,.
03W,1.68527599,0.004,0.828,0.168,Mo1W,2.25,275.7777778,23.9175,111.9575,15.5,62.05,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.88,668.0555556,30.496,171.36,30.82,192.4,0.075175439,1.636372807,4.255811403,1.798815789,10.89385965
03W,1.54419739,0.108,0.727,0.165,MO24W,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.75,843.5454545,32.11,193.8675,56.05,231.975,.,.,.,.,.
03W,1.37512106,0.002,0.996,0.002,Mo44,2.62,268.0916031,24.83,154.222,29.38,70.24,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,13.6,124.8970588,27.044,172.22,29.56,169.86,0.109824561,1.180122807,16.8764386,5.141184211,6.798859649
03W,1.65542303,0.252,0.516,0.232,Mo45,1.88,303.2978723,21.734,137.92,18.5,57.02,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3,635,26.7675,192.065,32.525,190.5,0.260175439,2.728122807,8.725438597,0.298815789,13.40885965
03W,1.57086564,0.152,0.838,0.01,Mo46,2.94,150.6122449,25.336,119.258,21.32,44.28,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.633333333,601.0091745,28.06,186.17,42.66666667,218.3666667,0.269824561,0.927122807,0.605561403,1.111184211,19.77885965
03W,1.62643549,0.002,0.996,0.002,MoG,2.52,160.0793651,26.688,104.174,20.6,40.34,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.48,600.7258065,30.364,148.452,27.72,148.98,0.059824561,0.251122807,8.147561403,0.751184211,21.74885965
03W,1.54419739,0.102,0.641,0.257,Mp339,2.466666667,22.56756757,23.53666667,110.1366667,15.03333333,5.566666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.52,526.3636364,26.82,173.496,30.88,185.28,0.033157895,1.826789472,5.166228053,2.032149124,39.13552632
03W,1.78058617,0.002,0.884,0.114,MS1334,1.68,162.8571429,20.162,133.666,14.58,27.36,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.833333333,538.5882354,26.68,182.3533333,31.13333333,152.6,0.360175439,3.514122807,6.598438597,2.258815789,28.23885965
03W,1.39759392,0.063,0.865,0.072,MS153,3.52,244.0909091,26.356,123.058,18.12,85.92,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.9,588.7586207,27.508,166.314,24.46,170.74,0.559824561,0.417122807,1.294438597,0.488815789,1.041140351
03W,1.5182219,0.002,0.997,0.001,MS71,2.525,222.4752475,24.045,140.52,21.525,56.175,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.12,598.1410256,26.39,174.138,32.92,186.62,0.062324561,1.572622807,10.0254386,1.213684211,13.83135965
03W,1.44548323,0.004,0.765,0.231,Mt42,1.3,272.6923077,19.41,123.0225,8.075,35.45,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.16,789.7222222,30.6,178.052,27.9,170.58,0.550175439,3.890122807,1.276688597,5.511315789,24.19385965
03W,0.37776251,0.998,0.001,0.001,N192,2.68,213.4328358,25.44,125.072,17.66,57.2,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.28,402.1052632,25.552,130.578,15.8,91.68,0.139824561,0.875122807,2.301438597,0.718815789,13.31885965
03W,1.02290047,0.551,0.447,0.002,N28HT,1.82,203.1868132,24.56,99.772,13.64,36.98,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.34,618.2905983,28.918,146.704,23.5,144.68,0.290175439,1.315122807,10.3485614,2.728815789,23.42885965
03W,1.71604765,0.017,0.98,0.003,N6,2.6,298.4615385,26.712,147.32,25.1,77.6,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.92,721.0273973,28.316,174.114,32.96,210.54,0.099824561,0.239122807,13.4254386,3.001184211,3.118859649
03W,1.02290047,0.494,0.503,0.003,N7A,3.02,313.1788079,23.778,141.862,26.18,94.58,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.9,487.3793103,26.354,131.458,22.22,141.34,0.309824561,1.706122807,10.6964386,3.541184211,5.371140351
03W,1.39759392,0.004,0.874,0.122,NC222,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.3,712.173913,28.91,156.45,32.56,163.8,.,.,.,.,.
03W,1.4929041,0.004,0.994,0.002,NC230,2.54,269.2913386,25.692,115.5025,15.8,68.4,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.92,588.0821918,32.03,151.118,26.52,171.72,0.069824561,0.749122807,2.483311403,1.648815789,7.718859649
03W,1.65542303,0.068,0.839,0.093,NC232,2.34,147.0940171,29.81,122.932,21.62,34.42,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.68,643.4328358,29.1,155.234,29.4,172.44,0.030175439,1.309877193,1.231438597,1.261184211,24.70885965
03W,1.42058343,0.023,0.974,0.003,NC236,2.2,31.81818182,17.46666667,81.29,5.7,7,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.7,530.8888889,24.84,152.7,21.84,143.34,0.100175439,4.861789472,19.5895614,6.698815789,38.41885965
03W,2.18605128,0.004,0.989,0.007,NC238,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.46,559.5934959,27.546,152.368,29.14,137.66,.,.,.,.,.
03W,1.37512106,0.941,0.057,0.002,NC250,2.325,165.4193548,22.51,101.314,14.58,38.46,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.96,494.1216216,26.386,155.126,28.98,146.26,0.037675439,2.340122807,9.577561403,2.258815789,22.68885965
03W,1.5182219,0.001,0.997,0.002,NC258,2.24,127.3214286,27.066,107.378,18.24,28.52,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.7,693.5555556,27.212,173.978,33.8,187.26,0.080175439,0.062122807,6.545561403,0.428815789,27.65885965
03W,1.28996325,0.005,0.992,0.003,NC260,2.325,95.69892473,21.3775,133.8625,18.55,22.25,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.62,642.6717557,26.566,171.78,30.66,168.38,0.037675439,2.906372807,6.696688597,0.273815789,30.79385965
03W,1.39759392,0.007,0.991,0.002,NC262,3.08,204.9350649,27.206,109.906,17.3,63.12,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.94,677.755102,29.01,173.68,32.82,199.26,0.339824561,0.007877193,5.281561403,0.898815789,10.35885965
03W,2.0907411,0.015,0.018,0.967,NC264,2.54,230.4724409,23.262,111.946,14.12,58.54,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.06,634.7058824,27.47,173.162,32.82,194.22,0.069824561,1.964122807,4.261561403,2.488815789,12.64885965
03W,0.11287935,0.999,0.001,1.10E-16,NC292,2.5,235.76,26.372,96.444,17.9,58.94,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.6,294.6153846,25.242,101.282,14.98,76.6,0.049824561,0.409122807,12.0125614,0.598815789,12.44885965
03W,0.36959919,0.998,0.001,0.001,NC294,1.82,208.3516484,18.87,87.876,9.16,37.92,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.34,492.9059829,26.462,123.012,19.36,115.34,0.290175439,4.160122807,16.2965614,4.968815789,22.95885965
03W,1.59826461,0.002,0.001,0.997,NC296,2.15,27.20930233,20.34,127.8,9.95,5.85,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.06,562.6797386,26.94,176.292,27.9,172.18,0.125175439,3.425122807,3.665438597,4.573815789,38.99385965
03W,1.65542303,0.002,0.001,0.997,NC296A,2.366666667,22.81690141,22.26,123.1533333,10.13333333,5.4,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.32,615.1807229,29.34,189.662,32.02,204.24,0.016842105,2.465122807,1.342105247,4.482149124,39.21885965
03W,1.81448772,0.001,0.001,0.998,NC298,2.5,129.4666667,18.13333333,116.3666667,10.23333333,32.36666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.24,574.4444444,26.268,180.336,25.82,186.12,0.049824561,4.528456142,2.051228053,4.432149124,25.73552631
03W,1.78058617,0.002,0.003,0.995,NC300,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.04,624.7368421,31.136,176.358,39.06,189.92,.,.,.,.,.
03W,1.81448772,0.002,0.003,0.995,NC302,2.28,126.4035088,19.89,116.692,9.42,28.82,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.24,329.8148148,26.916,172.06,29.34,106.86,0.060175439,3.650122807,1.888561403,4.838815789,27.50885965
03W,2.04628933,0.001,0.002,0.997,NC304,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.2,578,27.808,169.938,33.58,184.96,.,.,.,.,.
03W,0.34550164,0.998,0.001,0.001,NC306,2.74,132.2627737,18.964,96.59,7.78,36.24,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.1,297.1428571,23.09,119.69,14.9,62.4,0.169824561,4.113122807,11.9395614,5.658815789,23.79885965
03W,0.30658623,0.998,0.001,0.001,NC308,2.44,90.57377049,20.438,104.972,11.42,22.1,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.3,418.5217391,25.766,129.838,17.72,96.26,0.019824561,3.376122807,7.748561403,3.838815789,30.86885965
03W,0.16450371,0.999,0.001,1.10E-16,NC310,1.8,332.8888889,26.582,108.558,14.22,59.92,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.475,427.979798,26.37,119.8225,18,105.925,0.300175439,0.304122807,5.955561403,2.438815789,11.95885965
03W,0.29143442,0.998,0.001,0.001,NC312,2.8,185.5,21.882,107.064,10.88,51.94,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.76,416.0869565,25.248,142.538,21.06,114.84,0.199824561,2.654122807,6.702561403,4.108815789,15.94885965
03W,0.60707257,0.998,0.001,0.001,NC314,2.45,274.6938776,22.985,128.895,13.4,67.3,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.54,529.1338583,27.37,146.688,21.9,134.4,0.024824561,2.102622807,4.212938597,2.848815789,8.268859649
03W,1.96290773,0.002,0.032,0.966,NC318,1.88,126.1702128,17.428,111.244,8.14,23.72,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.76,679.2753623,25.848,176.54,27.58,187.48,0.260175439,4.881122807,4.612561403,5.478815789,30.05885965
03W,1.96290773,0.004,0.005,0.991,NC320,2.24,190.4464286,22.41,115.156,11.9,42.66,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.94,579.5918367,25.46,170.864,26.54,170.4,0.080175439,2.390122807,2.656561403,3.598815789,20.58885965
03W,0.15134563,0.996,0.001,0.003,NC322,2.18,137.3394495,19.02,105.254,9.82,29.94,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3,666.8666667,25.524,184.412,30.14,200.06,0.110175439,4.085122807,7.607561403,4.638815789,26.94885965
03W,0.13835843,0.999,0.001,1.10E-16,NC324,7.2,51.94444444,22.44,89.8725,8.975,37.4,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.6,357.3076923,24.1,130.785,15.7,92.9,2.399824561,2.375122807,15.2983114,5.061315789,23.21885965
03W,0.69314718,0.998,0.001,0.001,NC326,2,349.3,26.154,113.782,18.08,69.86,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,.,.,.,.,.,.,.,.,.,.,.
03W,0.22595649,0.998,0.001,0.001,NC328,2.16,201.4814815,23.002,117.854,14.6,43.52,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.36,393.7288136,25.892,117.524,17.38,92.92,0.120175439,2.094122807,1.307561403,2.248815789,20.15885965
03W,1.37512106,0.129,0.862,0.009,NC33,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.98,608.3892617,26.236,181.3,30.66,181.3,.,.,.,.,.
03W,0.12553774,0.999,0.001,1.10E-16,NC330,2.14,283.271028,26.32,124.04,27.12,60.62,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,.,.,.,.,.,.,.,.,.,.,.
03W,1.84957904,0.013,0.017,0.97,NC332,2.22,99.00900901,18.668,115.82,10.38,21.98,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.94,693.1972789,25.268,187.038,28.82,203.8,0.090175439,4.261122807,2.324561403,4.358815789,30.92885965
03W,1.96290773,0.002,0.022,0.976,NC334,1.98,114.040404,18.428,107.394,9.46,22.58,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.8,672.8571429,24.968,181.298,27.72,188.4,0.210175439,4.381122807,6.537561403,4.818815789,30.62885965
03W,1.59826461,0.002,0.001,0.997,NC336,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.04,658.6842105,27.66,183.904,30.1,200.24,.,.,.,.,.
03W,1.84957904,0.002,0.003,0.995,NC338,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.62,667.5572519,29.108,172.992,28.1,174.9,.,.,.,.,.
03W,1.4929041,0.005,0.994,0.001,NC342,2.56,152.265625,24.226,115.658,16.14,38.98,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.92,666.369863,28.56,181.582,34.14,194.58,0.079824561,1.482122807,2.405561403,1.478815789,22.42885965
03W,1.54419739,0.002,0.997,0.001,NC344,2.1,248.0952381,24.592,134.258,22.12,52.1,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.54,761.7322835,28.024,171.792,30.26,193.48,0.150175439,1.299122807,6.894438597,1.511184211,15.86885965
03W,1.59826461,0.002,0.001,0.997,NC346,2.466666667,25,22.65333333,135.3133333,12.76666667,6.166666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.94,638.0952381,27.734,186.132,30.5,187.6,0.033157895,2.268456142,7.422105247,3.165482454,38.83552632
03W,1.71604765,0.001,0.001,0.998,NC348,2.475,88.58585859,18.775,119.6475,10.1,21.925,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.1,528.7741935,28.464,203.194,31.74,163.92,0.037324561,4.207622807,0.410811403,4.498815789,30.95635965
03W,1.92368701,0.003,0.002,0.995,NC350,1.933333333,24.13793104,16.88,74.76333333,5.1,4.666666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.64,672.6515152,26.198,162.946,27.48,177.58,0.233508772,5.155122807,22.85289474,6.998815789,39.58552632
03W,1.59826461,0.003,0.001,0.996,NC352,2.233333333,89.8507463,23.30666667,145.75,13.4,20.06666667,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.92,509.5890411,27.138,182.678,27.4,148.8,0.083508772,1.941789472,12.6404386,2.848815789,31.88552631
03W,2.0907411,0.01,0.001,0.989,NC354,1.92,102.3958333,20.398,96.756,8.26,19.66,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.8,538.7142857,27.652,159.38,28.7,150.84,0.240175439,3.396122807,11.8565614,5.418815789,32.08885965
03W,2.40919483,0.001,0.031,0.968,NC356,2.32,200.2586207,20.144,110.06,11.04,46.46,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.74,549.1240876,27.04,154.644,27.96,150.46,0.040175439,3.523122807,5.204561403,4.028815789,18.68885965
03W,2.18605128,0.001,0.143,0.856,NC358,2.166666667,179.5384615,23.97,129.11,18.7,38.9,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,18.98,99.0516333,26.806,179.252,36.2,188,0.116842105,1.610122807,4.320438597,0.198815789,22.46885965
03W,1.92368701,0.001,0.475,0.524,NC360,2.6,130.0769231,23.686,121.496,14.14,33.82,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.96,644.5945946,27.128,173.836,34.64,190.8,0.099824561,1.752122807,0.513438597,2.478815789,25.00885965
03W,1.71604765,0.002,0.54,0.458,NC362,2.36,164.3220339,23.818,131.844,16.88,38.78,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.72,596.9117647,27.898,169.69,28.14,162.36,0.020175439,1.686122807,5.687438597,1.108815789,22.52885965
03W,1.57086564,0.002,0.507,0.491,NC364,.,.,.,.,.,.,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.76,591.5942029,26.412,169.09,29.5,163.28,.,.,.,.,.
03W,1.4929041,0.018,0.467,0.515,NC366,2.1,55.11904762,20.2975,125.1225,16.55,11.575,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,3.1,487.8709677,26.57,150.67,26.24,151.24,0.150175439,3.446372807,2.326688597,1.273815789,36.13135965
03W,0.51834446,0.996,0.003,0.001,NC368,3.02,117.7483444,26.05,77.24,10.92,35.56,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.84,531.5492958,27.476,159.374,26.3,150.96,0.309824561,0.570122807,21.6145614,4.088815789,24.13885965
03W,2.00372972,0.003,0.003,0.994,NC370,2.1,56.47619048,17.822,95.536,6.82,11.86,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.78,542.7338129,24.504,159.416,22.66,150.88,0.150175439,4.684122807,12.4665614,6.138815789,35.98885965
03W,0.10037919,0.998,0.001,0.001,NC372,1.84,278.2608696,24.408,101.554,14.24,51.2,2.400350877,349.2727672,27.19024561,120.4691228,19.09763158,83.8377193,2.34,379.7435897,24.766,119.418,15.54,88.86,0.280175439,1.391122807,9.457561403,2.428815789,16.31885965
